AverageLength,longueur,Proportion0,Proportion1,ecartType,NumSeqStart1,NumSeqStart0,MedianLength,ModeLength,IQRLength,SkewnessLength,minLength,max length,entropy,bit_transition,IsCode
6.666666666666667,6,0.5,0.5,0.7453559924999298,6,0,7.0,7,0.0,-1.788854381999834,5,7,1.0,20,1
5.888888888888889,9,0.37735849056603776,0.6226415094339622,0.7370277311900889,9,0,6.0,6,1.0,0.17816579452322232,5,7,0.9561550236844027,23,1
6.0,5,0.43333333333333335,0.5666666666666667,1.0954451150103321,5,0,6.0,6,1.0,-0.9128709291752769,4,7,0.9871377743721863,13,1
5.666666666666667,9,0.4117647058823529,0.5882352941176471,1.1547005383792515,9,0,6.0,7,2.0,-0.192450089729876,4,7,0.9774178175281716,29,1
6.0,6,0.4722222222222222,0.5277777777777778,1.4142135623730951,6,0,7.0,7,2.25,-0.7071067811865474,4,7,0.997772472089982,17,1
6.0,6,0.4444444444444444,0.5555555555555556,1.1547005383792515,6,0,6.5,7,1.75,-0.649519052838329,4,7,0.9910760598382222,13,1
5.888888888888889,9,0.37735849056603776,0.6226415094339622,1.196703290474334,9,0,6.0,7,2.0,-0.5634893020545034,4,7,0.9561550236844027,23,1
6.428571428571429,7,0.4444444444444444,0.5555555555555556,1.0497813183356477,7,0,7.0,7,0.5,-1.6632337759638878,4,7,0.9910760598382222,13,1
6.125,8,0.4489795918367347,0.5510204081632653,1.6909686573085854,8,0,7.0,7,0.5,-1.747470611010646,2,7,0.992476003943082,20,1
6.5,6,0.48717948717948717,0.5128205128205128,0.7637626158259734,6,0,7.0,7,0.75,-1.1222634354993892,5,7,0.999525689293649,22,1
6.0,6,0.3055555555555556,0.6944444444444444,1.4142135623730951,6,0,7.0,7,2.25,-0.7071067811865474,4,7,0.8879763195151349,13,1
6.25,8,0.38,0.62,1.299038105676658,8,0,7.0,7,1.0,-1.8389675240854746,3,7,0.9580420222262995,19,1
5.666666666666667,6,0.4411764705882353,0.5588235294117647,2.1343747458109497,6,0,6.5,7,1.0,-1.618874361040429,1,7,0.9899927915575186,12,1
6.5,8,0.4423076923076923,0.5576923076923077,0.5,8,0,6.5,6,1.0,0.0,6,7,0.990374836448575,17,1
6.714285714285714,7,0.2978723404255319,0.7021276595744681,0.4517539514526256,7,0,7.0,7,0.5,-0.9486832980505148,6,7,0.8786744932173093,20,1
5.8,5,0.4482758620689655,0.5517241379310345,1.16619037896906,5,0,6.0,7,2.0,-0.36317347441943015,4,7,0.9922666387194963,13,1
5.5,4,0.3181818181818182,0.6818181818181818,1.5,4,0,6.0,6,1.0,-0.8888888888888888,3,7,0.9023932827949788,8,1
6.25,4,0.52,0.48,0.4330127018922193,4,0,6.0,6,0.25,1.1547005383792517,6,7,0.9988455359952018,13,1
6.666666666666667,3,0.5,0.5,0.4714045207910317,3,0,7.0,7,0.5,-0.7071067811865493,6,7,1.0,5,1
6.0,7,0.38095238095238093,0.6190476190476191,1.0690449676496976,7,0,6.0,7,1.5,-0.7015607600201138,4,7,0.9587118829771318,19,1
6.6,5,0.3939393939393939,0.6060606060606061,0.48989794855663565,5,0,7.0,7,1.0,-0.40824829046386074,6,7,0.9672947789468944,19,1
6.714285714285714,7,0.40425531914893614,0.5957446808510638,0.4517539514526256,7,0,7.0,7,0.5,-0.9486832980505151,6,7,0.9733854352299556,21,1
6.666666666666667,3,0.4,0.6,0.4714045207910317,3,0,7.0,7,0.5,-0.7071067811865493,6,7,0.9709505944546686,9,1
6.222222222222222,9,0.375,0.625,1.0304020550550783,9,0,7.0,7,1.0,-1.063281298564137,4,7,0.954434002924965,19,1
5.8,5,0.3448275862068966,0.6551724137931034,1.469693845669907,5,0,6.0,6,1.0,-1.16426364317472,3,7,0.9293636260137187,13,1
5.5,2,0.45454545454545453,0.5454545454545454,1.5,2,0,5.5,4,1.5,0.0,4,7,0.9940302114769565,6,1
6.5,2,0.5384615384615384,0.46153846153846156,0.5,2,0,6.5,6,0.5,0.0,6,7,0.9957274520849255,7,1
6.25,4,0.4,0.6,0.82915619758885,4,0,6.5,7,1.25,-0.49338220021815865,5,7,0.9709505944546686,10,1
5.0,3,0.3333333333333333,0.6666666666666666,0.816496580927726,3,0,5.0,4,1.0,0.0,4,6,0.9182958340544896,7,1
5.714285714285714,7,0.575,0.425,2.050385727772475,7,0,7.0,7,1.5,-1.601133053231319,1,7,0.9837082626231859,16,1
6.666666666666667,6,0.4,0.6,0.7453559924999298,6,0,7.0,7,0.0,-1.7888543819998333,5,7,0.9709505944546686,19,1
7.0,3,0.42857142857142855,0.5714285714285714,0.0,3,0,7.0,7,0.0,nan,7,7,0.9852281360342515,7,1
5.8,5,0.3103448275862069,0.6896551724137931,1.6,5,0,7.0,7,2.0,-0.8437499999999993,3,7,0.8935711016541907,11,1
6.125,8,0.42857142857142855,0.5714285714285714,1.0532687216470449,8,0,6.5,7,1.25,-0.8925935288387572,4,7,0.9852281360342515,25,1
5.333333333333333,3,0.375,0.625,0.9428090415820634,3,0,6.0,6,1.0,-0.7071067811865466,4,6,0.954434002924965,7,1
6.375,8,0.39215686274509803,0.6078431372549019,1.1110243021644486,8,0,7.0,7,0.5,-1.3244705669129142,4,7,0.9661773513883509,23,1
6.0,2,0.6666666666666666,0.3333333333333333,1.0,2,0,6.0,5,1.0,0.0,5,7,0.9182958340544896,4,1
5.666666666666667,6,0.4117647058823529,0.5882352941176471,1.3743685418725535,6,0,6.0,6,1.5,-0.927342095727156,3,7,0.9774178175281716,18,1
5.333333333333333,3,0.25,0.75,1.247219128924647,3,0,5.0,4,1.5,0.3818017741606071,4,7,0.8112781244591328,6,1
6.333333333333333,3,0.3684210526315789,0.631578947368421,0.4714045207910317,3,0,6.0,6,0.5,0.7071067811865493,6,7,0.9494520153879484,8,1
5.444444444444445,9,0.5714285714285714,0.42857142857142855,1.4229164972072998,9,0,6.0,7,3.0,-0.3504386852134578,3,7,0.9852281360342515,21,1
6.0,3,0.6666666666666666,0.3333333333333333,0.816496580927726,3,0,6.0,5,1.0,0.0,5,7,0.9182958340544896,4,1
7.0,2,0.35714285714285715,0.6428571428571429,0.0,2,0,7.0,7,0.0,nan,7,7,0.9402859586706311,5,1
5.333333333333333,3,0.5,0.5,0.9428090415820634,3,0,6.0,6,1.0,-0.7071067811865466,4,6,1.0,6,1
5.5,4,0.4090909090909091,0.5909090909090909,1.5,4,0,5.5,4,3.0,0.0,4,7,0.9760206482366149,13,1
6.8,5,0.5294117647058824,0.47058823529411764,0.39999999999999997,5,0,7.0,7,0.0,-1.4999999999999993,6,7,0.9975025463691152,15,1
7.0,2,0.5,0.5,0.0,2,0,7.0,7,0.0,nan,7,7,1.0,8,1
6.0,4,0.375,0.625,1.224744871391589,4,0,6.5,7,1.5,-0.8164965809277263,4,7,0.954434002924965,11,1
6.2,5,0.3225806451612903,0.6774193548387096,1.6000000000000003,5,0,7.0,7,0.0,-1.4999999999999993,3,7,0.907165767573082,7,1
6.0,3,0.2222222222222222,0.7777777777777778,0.0,3,0,6.0,6,0.0,nan,6,6,0.7642045065086203,7,1
6.25,4,0.4,0.6,0.82915619758885,4,0,6.5,7,1.25,-0.49338220021815865,5,7,0.9709505944546686,12,1
6.6,10,0.3484848484848485,0.6515151515151515,0.6633249580710799,10,0,7.0,7,0.75,-1.3979162339514484,5,7,0.9327076126690368,32,1
6.375,8,0.4117647058823529,0.5882352941176471,0.9921567416492215,8,0,7.0,7,1.0,-1.5718522528320242,4,7,0.9774178175281716,17,1
5.4,5,0.4444444444444444,0.5555555555555556,1.624807680927192,5,0,6.0,7,3.0,-0.3804646084815745,3,7,0.9910760598382222,10,1
6.0,3,0.4444444444444444,0.5555555555555556,0.816496580927726,3,0,6.0,5,1.0,0.0,5,7,0.9910760598382222,9,1
5.4,5,0.37037037037037035,0.6296296296296297,2.244994432064365,4,1,6.0,6,1.0,-1.353275177302594,1,7,0.9509560484549725,7,1
6.125,8,0.42857142857142855,0.5714285714285714,1.2686114456365274,8,0,7.0,7,1.5,-0.9700231922898965,4,7,0.9852281360342515,23,1
6.375,8,0.35294117647058826,0.6470588235294118,0.8569568250501305,8,0,7.0,7,1.25,-0.800705698009719,5,7,0.9366673818775626,22,1
5.625,8,0.4222222222222222,0.5777777777777777,1.4086784586980805,8,0,6.0,7,2.25,-0.6581809699763618,3,7,0.9824740868386409,19,1
4.666666666666667,3,0.21428571428571427,0.7857142857142857,2.6246692913372702,2,1,6.0,1,3.0,-0.6309038567106242,1,7,0.74959525725948,4,1
6.2,5,0.5161290322580645,0.4838709677419355,0.39999999999999997,5,0,6.0,6,0.0,1.4999999999999991,6,7,0.9992492479956565,14,1
6.125,8,0.4489795918367347,0.5510204081632653,1.0532687216470449,8,0,6.5,7,1.25,-0.8925935288387572,4,7,0.992476003943082,18,1
6.428571428571429,7,0.4222222222222222,0.5777777777777777,0.7284313590846836,7,0,7.0,7,1.0,-0.8598938232981925,5,7,0.9824740868386409,19,1
6.75,4,0.5185185185185185,0.48148148148148145,0.4330127018922193,4,0,7.0,7,0.25,-1.1547005383792517,6,7,0.9990102708804813,11,1
5.333333333333333,3,0.25,0.75,1.699673171197595,3,0,6.0,3,2.0,-0.5280049792181872,3,7,0.8112781244591328,5,1
5.875,8,0.3617021276595745,0.6382978723404256,1.0532687216470449,8,0,6.0,7,2.0,-0.3911364901652981,4,7,0.9440870182837794,23,1
7.0,4,0.35714285714285715,0.6428571428571429,0.0,4,0,7.0,7,0.0,nan,7,7,0.9402859586706311,13,1
6.222222222222222,9,0.48214285714285715,0.5178571428571429,0.628539361054709,9,0,6.0,6,1.0,-0.20992232566475674,5,7,0.9990797181805819,27,1
6.75,4,0.48148148148148145,0.5185185185185185,0.4330127018922193,4,0,7.0,7,0.25,-1.1547005383792517,6,7,0.9990102708804813,12,1
6.125,8,0.42857142857142855,0.5714285714285714,1.0532687216470449,8,0,6.5,7,1.25,-0.8925935288387572,4,7,0.9852281360342515,26,1
6.0,8,0.3958333333333333,0.6041666666666666,0.7071067811865476,8,0,6.0,6,0.5,0.0,5,7,0.9684610087601622,22,1
7.0,3,0.38095238095238093,0.6190476190476191,0.0,3,0,7.0,7,0.0,nan,7,7,0.9587118829771318,8,1
6.555555555555555,9,0.3559322033898305,0.6440677966101694,0.9558139185602919,9,0,7.0,7,0.0,-2.067322872795488,4,7,0.9392547207311598,22,1
6.142857142857143,7,0.37209302325581395,0.627906976744186,1.7261494247992246,7,0,7.0,7,0.5,-1.88762165003143,2,7,0.9522656254366642,22,1
6.2,10,0.46774193548387094,0.532258064516129,0.7483314773547882,10,0,6.0,6,1.0,-0.34362159674454634,5,7,0.9969954265557696,22,1
6.0,2,0.3333333333333333,0.6666666666666666,1.0,2,0,6.0,5,1.0,0.0,5,7,0.9182958340544896,3,1
6.6,5,0.5757575757575758,0.42424242424242425,0.48989794855663565,5,0,7.0,7,1.0,-0.40824829046386074,6,7,0.9833761901392235,15,1
6.4,5,0.375,0.625,0.8,5,0,7.0,7,1.0,-0.8437500000000011,5,7,0.954434002924965,18,1
6.0,3,0.4444444444444444,0.5555555555555556,0.816496580927726,3,0,6.0,5,1.0,0.0,5,7,0.9910760598382222,9,1
5.666666666666667,3,0.35294117647058826,0.6470588235294118,0.4714045207910317,3,0,6.0,6,0.5,-0.7071067811865495,5,6,0.9366673818775626,9,1
5.6,5,0.32142857142857145,0.6785714285714286,1.4966629547095764,5,0,6.0,7,2.0,-0.7301958930821589,3,7,0.9059282160429991,10,1
6.5,2,0.38461538461538464,0.6153846153846154,0.5,2,0,6.5,6,0.5,0.0,6,7,0.9612366047228759,4,1
6.2,10,0.41935483870967744,0.5806451612903226,1.2489995996796799,10,0,7.0,7,1.0,-1.6135990883435707,3,7,0.9811522341999133,20,1
6.333333333333333,6,0.3684210526315789,0.631578947368421,0.7453559924999298,6,0,6.5,7,1.0,-0.6260990336999404,5,7,0.9494520153879484,15,1
5.6,5,0.35714285714285715,0.6428571428571429,1.4966629547095764,5,0,6.0,7,2.0,-0.730195893082159,3,7,0.9402859586706311,10,1
5.5,4,0.2727272727272727,0.7272727272727273,1.118033988749895,4,0,5.5,4,1.5,0.0,4,7,0.8453509366224364,10,1
6.666666666666667,3,0.3,0.7,0.4714045207910317,3,0,7.0,7,0.5,-0.7071067811865493,6,7,0.8812908992306927,8,1
6.5,2,0.5384615384615384,0.46153846153846156,0.5,2,0,6.5,6,0.5,0.0,6,7,0.9957274520849255,3,1
6.0,4,0.4166666666666667,0.5833333333333334,1.224744871391589,4,0,6.5,7,1.5,-0.8164965809277263,4,7,0.9798687566511528,10,1
6.333333333333333,3,0.47368421052631576,0.5263157894736842,0.4714045207910317,3,0,6.0,6,0.5,0.7071067811865495,6,7,0.9980008838722996,9,1
5.0,3,0.26666666666666666,0.7333333333333333,2.160246899469287,3,0,6.0,2,2.5,-0.5951700641394972,2,7,0.8366407419411672,5,1
6.25,8,0.44,0.56,1.0897247358851685,8,0,7.0,7,1.25,-1.0867061078079239,4,7,0.9895875212220556,24,1
6.0,4,0.5,0.5,1.7320508075688772,4,0,7.0,7,1.0,-1.1547005383792517,3,7,1.0,11,1
5.8,5,0.4482758620689655,0.5517241379310345,0.7483314773547882,5,0,6.0,5,1.0,0.3436215967445464,5,7,0.9922666387194963,15,1
6.285714285714286,7,0.45454545454545453,0.5454545454545454,0.6998542122237652,7,0,6.0,6,1.0,-0.45927932677184524,5,7,0.9940302114769565,14,1
5.75,8,0.43478260869565216,0.5652173913043478,1.0897247358851685,8,0,6.0,6,0.75,-0.6520236646847543,4,7,0.9876925088958034,17,1
5.666666666666667,3,0.23529411764705882,0.7647058823529411,1.8856180831641267,3,0,7.0,7,2.0,-0.7071067811865479,3,7,0.7871265862012691,5,1
5.25,4,0.2857142857142857,0.7142857142857143,2.0463381929681126,4,0,6.0,7,2.75,-0.6892544771146771,2,7,0.863120568566631,9,1
6.0,4,0.5,0.5,1.7320508075688772,4,0,7.0,7,1.0,-1.1547005383792517,3,7,1.0,12,1
5.666666666666667,6,0.47058823529411764,0.5294117647058824,1.247219128924647,6,0,6.0,4,2.25,-0.3818017741606071,4,7,0.9975025463691152,15,1
6.333333333333333,6,0.5263157894736842,0.47368421052631576,0.7453559924999298,6,0,6.5,7,1.0,-0.6260990336999404,5,7,0.9980008838722996,17,1
6.375,8,0.5294117647058824,0.47058823529411764,0.8569568250501305,8,0,7.0,7,1.25,-0.800705698009719,5,7,0.9975025463691152,17,1
6.0,9,0.37037037037037035,0.6296296296296297,1.1547005383792515,9,0,6.0,7,1.0,-0.8660254037844387,4,7,0.9509560484549725,25,1
5.75,4,0.391304347826087,0.6086956521739131,1.0897247358851685,4,0,6.0,6,0.75,-0.6520236646847543,4,7,0.9656361333706098,12,1
6.571428571428571,7,0.5,0.5,0.7284313590846835,7,0,7.0,7,0.5,-1.3577270894181968,5,7,1.0,26,1
6.625,8,0.39622641509433965,0.6037735849056604,0.4841229182759271,8,0,7.0,7,1.0,-0.5163977794943222,6,7,0.9687003436508602,25,1
6.4,5,0.40625,0.59375,1.2,5,0,7.0,7,0.0,-1.5000000000000013,4,7,0.9744894033980523,12,1
5.5,4,0.5454545454545454,0.45454545454545453,0.5,4,0,5.5,5,1.0,0.0,5,6,0.9940302114769565,9,1
7.0,2,0.5714285714285714,0.42857142857142855,0.0,2,0,7.0,7,0.0,nan,7,7,0.9852281360342515,5,1
5.6,5,0.6071428571428571,0.39285714285714285,1.2,5,0,5.0,5,2.0,0.11111111111111201,4,7,0.9666186325481028,11,1
6.333333333333333,3,0.3684210526315789,0.631578947368421,0.9428090415820634,3,0,7.0,7,1.0,-0.7071067811865466,5,7,0.9494520153879484,9,1
6.375,8,0.3333333333333333,0.6666666666666666,0.6959705453537527,8,0,6.5,7,1.0,-0.6604840139049143,5,7,0.9182958340544896,18,1
6.5,4,0.46153846153846156,0.5384615384615384,0.8660254037844386,4,0,7.0,7,0.5,-1.1547005383792517,5,7,0.9957274520849255,8,1
6.0,5,0.4,0.6,1.0954451150103321,5,0,6.0,6,1.0,-0.9128709291752769,4,7,0.9709505944546686,13,1
5.833333333333333,6,0.4,0.6,1.0671873729054746,6,0,6.0,6,1.5,-0.4875668663839402,4,7,0.9709505944546686,18,1
6.2,5,0.5161290322580645,0.4838709677419355,0.7483314773547882,5,0,6.0,6,1.0,-0.3436215967445464,5,7,0.9992492479956565,11,1
6.428571428571429,7,0.37777777777777777,0.6222222222222222,0.7284313590846836,7,0,7.0,7,1.0,-0.8598938232981925,5,7,0.9564574047992594,22,1
6.5,2,0.38461538461538464,0.6153846153846154,0.5,2,0,6.5,6,0.5,0.0,6,7,0.9612366047228759,3,1
6.285714285714286,7,0.36363636363636365,0.6363636363636364,1.0301575072754257,7,0,7.0,7,1.0,-1.3760831790972021,4,7,0.9456603046006401,22,1
5.111111111111111,9,0.6304347826086957,0.3695652173913043,1.7284832429004493,9,0,5.0,7,3.0,-0.4297891705333704,2,7,0.9503376699710268,16,1
6.666666666666667,6,0.375,0.625,0.7453559924999298,6,0,7.0,7,0.0,-1.7888543819998342,5,7,0.954434002924965,14,1
6.2,5,0.3870967741935484,0.6129032258064516,0.7483314773547882,5,0,6.0,6,1.0,-0.3436215967445464,5,7,0.9629004147713269,10,1
6.0,6,0.25,0.75,1.4142135623730951,6,0,6.5,7,1.0,-1.4142135623730947,3,7,0.8112781244591328,12,1
5.5,4,0.5909090909090909,0.4090909090909091,2.598076211353316,3,1,7.0,7,1.5,-1.1547005383792515,1,7,0.9760206482366149,10,1
5.5,10,0.43636363636363634,0.5636363636363636,1.118033988749895,10,0,6.0,6,1.75,-0.21466252583997975,4,7,0.9882836109919162,21,1
5.555555555555555,9,0.32,0.68,1.2570787221094177,9,0,6.0,4,3.0,-0.12567718181245235,4,7,0.9043814577244937,20,1
5.5,4,0.3181818181818182,0.6818181818181818,1.6583123951777,4,0,6.0,7,2.5,-0.49338220021815865,3,7,0.9023932827949788,8,1
5.333333333333333,3,0.375,0.625,1.699673171197595,3,0,6.0,3,2.0,-0.5280049792181872,3,7,0.954434002924965,5,1
6.0,2,0.3333333333333333,0.6666666666666666,1.0,2,0,6.0,5,1.0,0.0,5,7,0.9182958340544896,5,1
6.111111111111111,9,0.43636363636363634,0.5636363636363636,1.4487116456005884,9,0,7.0,7,1.0,-1.290305804766752,3,7,0.9882836109919162,27,1
5.5,2,0.5454545454545454,0.45454545454545453,1.5,2,0,5.5,4,1.5,0.0,4,7,0.9940302114769565,4,1
6.428571428571429,7,0.3333333333333333,0.6666666666666666,0.7284313590846835,7,0,7.0,7,1.0,-0.8598938232981929,5,7,0.9182958340544896,25,1
5.5,2,0.45454545454545453,0.5454545454545454,1.5,2,0,5.5,4,1.5,0.0,4,7,0.9940302114769565,3,1
6.0,7,0.4523809523809524,0.5476190476190477,2.0701966780270626,6,1,7.0,7,0.5,-1.9321835661585918,1,7,0.9934472383802027,15,1
7.0,3,0.3333333333333333,0.6666666666666666,0.0,3,0,7.0,7,0.0,nan,7,7,0.9182958340544896,8,1
6.25,8,0.34,0.66,0.9682458365518543,8,0,6.5,7,1.0,-1.3426342266852378,4,7,0.9248187049730301,22,1
5.0,4,0.25,0.75,1.5811388300841898,4,0,5.0,3,2.5,0.0,3,7,0.8112781244591328,9,1
5.75,8,0.41304347826086957,0.5869565217391305,1.0897247358851685,8,0,6.0,6,0.75,-0.6520236646847543,4,7,0.978070970973496,19,1
5.666666666666667,3,0.35294117647058826,0.6470588235294118,1.247219128924647,3,0,6.0,4,1.5,-0.3818017741606071,4,7,0.9366673818775626,9,1
5.625,8,0.37777777777777777,0.6222222222222222,1.3169567191065923,8,0,6.0,6,0.75,-0.9286356607092018,3,7,0.9564574047992594,20,1
5.5,2,0.45454545454545453,0.5454545454545454,1.5,2,0,5.5,4,1.5,0.0,4,7,0.9940302114769565,4,1
5.8,5,0.3793103448275862,0.6206896551724138,2.4000000000000004,4,1,7.0,7,0.0,-1.4999999999999993,1,7,0.9575534837147482,12,1
5.5,2,0.2727272727272727,0.7272727272727273,0.5,2,0,5.5,5,0.5,0.0,5,6,0.8453509366224364,2,1
6.5,4,0.3076923076923077,0.6923076923076923,0.5,4,0,6.5,6,1.0,0.0,6,7,0.8904916402194913,11,1
5.888888888888889,9,0.41509433962264153,0.5849056603773585,1.4487116456005884,9,0,7.0,7,2.0,-0.9023117515851428,3,7,0.9790981671667149,22,1
6.0,2,0.3333333333333333,0.6666666666666666,1.0,2,0,6.0,5,1.0,0.0,5,7,0.9182958340544896,5,1
5.666666666666667,3,0.5294117647058824,0.47058823529411764,1.247219128924647,3,0,6.0,4,1.5,-0.3818017741606071,4,7,0.9975025463691152,7,1
6.125,8,0.3469387755102041,0.6530612244897959,1.0532687216470449,8,0,6.5,7,1.25,-0.8925935288387572,4,7,0.9313043685793763,23,1
6.142857142857143,7,0.5116279069767442,0.4883720930232558,1.355261854357877,7,0,7.0,7,1.0,-1.6373570995982942,3,7,0.999609836367807,18,1
5.6,5,0.42857142857142855,0.5714285714285714,1.4966629547095764,5,0,6.0,7,2.0,-0.7301958930821589,3,7,0.9852281360342515,8,1
7.0,2,0.42857142857142855,0.5714285714285714,0.0,2,0,7.0,7,0.0,nan,7,7,0.9852281360342515,7,1
6.4,5,0.375,0.625,0.8,5,0,7.0,7,1.0,-0.8437500000000011,5,7,0.954434002924965,16,1
6.0,2,0.5,0.5,0.0,2,0,6.0,6,0.0,nan,6,6,1.0,7,1
5.75,4,0.2608695652173913,0.7391304347826086,1.0897247358851685,4,0,6.0,6,0.75,-0.6520236646847543,4,7,0.828055725379504,7,1
6.5,6,0.5128205128205128,0.48717948717948717,1.118033988749895,6,0,7.0,7,0.0,-1.7888543819998315,4,7,0.999525689293649,15,1
6.166666666666667,6,0.40540540540540543,0.5945945945945946,1.2133516482134197,6,0,7.0,7,1.5,-0.8811809762746097,4,7,0.9740248644357521,22,1
5.75,4,0.43478260869565216,0.5652173913043478,1.299038105676658,4,0,6.0,7,2.25,-0.21383343303319471,4,7,0.9876925088958034,8,1
6.0,4,0.4166666666666667,0.5833333333333334,1.0,4,0,6.0,5,2.0,0.0,5,7,0.9798687566511528,9,1
6.6,10,0.4393939393939394,0.5606060606060606,0.9165151389911681,10,0,7.0,7,0.0,-2.2445268709987785,4,7,0.9893755831922302,31,1
6.166666666666667,6,0.43243243243243246,0.5675675675675675,1.0671873729054746,6,0,6.5,7,1.0,-1.1579713076618614,4,7,0.9867867202680318,14,1
5.666666666666667,3,0.4117647058823529,0.5882352941176471,1.247219128924647,3,0,6.0,4,1.5,-0.38180177416060707,4,7,0.9774178175281716,5,1
7.0,2,0.2857142857142857,0.7142857142857143,0.0,2,0,7.0,7,0.0,nan,7,7,0.863120568566631,2,1
6.25,4,0.36,0.64,0.4330127018922193,4,0,6.0,6,0.25,1.1547005383792517,6,7,0.9426831892554922,12,1
6.714285714285714,7,0.40425531914893614,0.5957446808510638,0.6998542122237652,7,0,7.0,7,0.0,-2.0412414523193156,5,7,0.9733854352299556,19,1
7.0,2,0.5714285714285714,0.42857142857142855,0.0,2,0,7.0,7,0.0,nan,7,7,0.9852281360342515,5,1
6.333333333333333,3,0.42105263157894735,0.5789473684210527,0.4714045207910317,3,0,6.0,6,0.5,0.7071067811865495,6,7,0.9819407868640977,9,1
7.0,3,0.3333333333333333,0.6666666666666666,0.0,3,0,7.0,7,0.0,nan,7,7,0.9182958340544896,9,1
6.25,8,0.36,0.64,1.0897247358851685,8,0,7.0,7,1.25,-1.0867061078079239,4,7,0.9426831892554922,22,1
5.833333333333333,6,0.5142857142857142,0.4857142857142857,1.2133516482134197,6,0,6.0,7,2.0,-0.23843720534489346,4,7,0.9994110647387552,15,1
