AverageLength,longueur,Proportion0,Proportion1,ecartType,NumSeqStart1,NumSeqStart0,MedianLength,ModeLength,IQRLength,SkewnessLength,minLength,max length,entropy,bit_transition,IsCode
6.428571428571429,7,0.4444444444444444,0.5555555555555556,1.0497813183356477,7,0,7.0,7,0.5,-1.6632337759638878,4,7,0.9910760598382222,19,1
5.333333333333333,3,0.3125,0.6875,1.247219128924647,3,0,5.0,4,1.5,0.38180177416060707,4,7,0.8960382325345574,6,1
6.428571428571429,7,0.4222222222222222,0.5777777777777777,0.7284313590846835,7,0,7.0,7,1.0,-0.8598938232981929,5,7,0.9824740868386409,19,1
5.857142857142857,7,0.43902439024390244,0.5609756097560976,0.989743318610787,7,0,6.0,6,1.0,-0.5953924651018004,4,7,0.9892452969285004,21,1
6.0,10,0.43333333333333335,0.5666666666666667,1.1832159566199232,10,0,6.5,7,1.75,-0.7244179326244428,4,7,0.9871377743721863,25,1
6.285714285714286,7,0.5227272727272727,0.4772727272727273,0.6998542122237652,7,0,6.0,6,1.0,-0.4592793267718451,5,7,0.9985090989176322,19,1
5.333333333333333,6,0.40625,0.59375,1.699673171197595,6,0,5.5,5,1.75,-0.9353231060436461,2,7,0.9744894033980523,12,1
6.0,5,0.4666666666666667,0.5333333333333333,1.5491933384829668,5,0,7.0,7,1.0,-1.2909944487358056,3,7,0.9967916319816366,15,1
6.75,8,0.5370370370370371,0.46296296296296297,0.4330127018922193,8,0,7.0,7,0.25,-1.1547005383792517,6,7,0.9960383613659183,25,1
5.75,4,0.6086956521739131,0.391304347826087,1.6393596310755,4,0,6.5,7,1.75,-0.9575491625535644,3,7,0.9656361333706098,9,1
4.75,4,0.42105263157894735,0.5789473684210527,1.299038105676658,4,0,5.0,6,2.25,-0.21383343303319471,3,6,0.9819407868640977,7,1
6.333333333333333,9,0.3508771929824561,0.6491228070175439,1.5634719199411433,9,0,7.0,7,0.0,-2.3064441133016027,2,7,0.9348490242345944,23,1
6.25,4,0.36,0.64,1.299038105676658,4,0,7.0,7,0.75,-1.1547005383792515,4,7,0.9426831892554922,13,1
6.25,4,0.32,0.68,0.82915619758885,4,0,6.5,7,1.25,-0.49338220021815865,5,7,0.9043814577244937,6,1
6.142857142857143,7,0.46511627906976744,0.5348837209302325,0.6388765649999399,7,0,6.0,6,0.5,-0.13416407864998914,5,7,0.996485989886783,17,1
6.0,3,0.5,0.5,0.816496580927726,3,0,6.0,5,1.0,0.0,5,7,1.0,6,1
5.333333333333333,3,0.4375,0.5625,0.9428090415820634,3,0,6.0,6,1.0,-0.7071067811865466,4,6,0.9886994082884974,7,1
6.444444444444445,9,0.43103448275862066,0.5689655172413793,0.6849348892187751,9,0,7.0,7,1.0,-0.8367210142534078,5,7,0.98623253507245,25,1
5.666666666666667,3,0.47058823529411764,0.5294117647058824,1.8856180831641267,3,0,7.0,7,2.0,-0.707106781186548,3,7,0.9975025463691152,11,1
5.285714285714286,7,0.4864864864864865,0.5135135135135135,1.9059520091609048,7,0,6.0,7,3.0,-0.6594194522289432,2,7,0.9994730201859836,10,1
7.0,2,0.2857142857142857,0.7142857142857143,0.0,2,0,7.0,7,0.0,nan,7,7,0.863120568566631,7,1
7.0,2,0.35714285714285715,0.6428571428571429,0.0,2,0,7.0,7,0.0,nan,7,7,0.9402859586706311,5,1
6.333333333333333,3,0.3157894736842105,0.6842105263157895,0.9428090415820634,3,0,7.0,7,1.0,-0.7071067811865466,5,7,0.8997437586982626,8,1
5.5,4,0.3181818181818182,0.6818181818181818,1.5,4,0,5.5,4,3.0,0.0,4,7,0.9023932827949788,11,1
6.0,1,0.3333333333333333,0.6666666666666666,0.0,1,0,6.0,6,0.0,nan,6,6,0.9182958340544896,4,1
7.0,3,0.3333333333333333,0.6666666666666666,0.0,3,0,7.0,7,0.0,nan,7,7,0.9182958340544896,7,1
6.4,10,0.453125,0.546875,0.7999999999999999,10,0,7.0,7,1.0,-0.8437500000000012,5,7,0.9936507116910404,27,1
6.0,4,0.5,0.5,1.224744871391589,4,0,6.5,7,1.5,-0.8164965809277263,4,7,1.0,10,1
6.2,5,0.45161290322580644,0.5483870967741935,0.39999999999999997,5,0,6.0,6,0.0,1.4999999999999991,6,7,0.9932338197397066,12,1
5.888888888888889,9,0.39622641509433965,0.6037735849056604,1.6629588385661962,9,0,7.0,7,1.0,-1.4180356518433774,2,7,0.9687003436508602,20,1
6.5,4,0.34615384615384615,0.6538461538461539,0.8660254037844386,4,0,7.0,7,0.5,-1.1547005383792517,5,7,0.9305861291319928,9,1
5.75,4,0.34782608695652173,0.6521739130434783,0.82915619758885,4,0,5.5,5,1.25,0.49338220021815865,5,7,0.9321115676166747,10,1
6.666666666666667,3,0.3,0.7,0.4714045207910317,3,0,7.0,7,0.5,-0.7071067811865495,6,7,0.8812908992306927,8,1
6.333333333333333,3,0.3684210526315789,0.631578947368421,0.9428090415820634,3,0,7.0,7,1.0,-0.7071067811865466,5,7,0.9494520153879484,8,1
5.875,8,0.3191489361702128,0.6808510638297872,1.2686114456365274,8,0,6.5,7,2.25,-0.4993610516521953,4,7,0.9034535552068337,19,1
6.0,2,0.4166666666666667,0.5833333333333334,1.0,2,0,6.0,5,1.0,0.0,5,7,0.9798687566511528,3,1
6.428571428571429,7,0.4,0.6,0.7284313590846836,7,0,7.0,7,1.0,-0.8598938232981925,5,7,0.9709505944546686,14,1
5.0,5,0.32,0.68,2.280350850198276,4,1,6.0,7,3.0,-0.809592017821873,1,7,0.9043814577244937,7,1
4.0,2,0.375,0.625,3.0,2,0,4.0,1,3.0,0.0,1,7,0.954434002924965,4,1
6.0,5,0.4666666666666667,0.5333333333333333,0.8944271909999159,5,0,6.0,5,2.0,0.0,5,7,0.9967916319816366,11,1
6.333333333333333,6,0.39473684210526316,0.6052631578947368,0.7453559924999298,6,0,6.5,7,1.0,-0.6260990336999404,5,7,0.9677884628267678,16,1
6.333333333333333,6,0.3157894736842105,0.6842105263157895,0.7453559924999298,6,0,6.5,7,1.0,-0.6260990336999404,5,7,0.8997437586982626,13,1
6.444444444444445,9,0.41379310344827586,0.5862068965517241,0.9558139185602919,9,0,7.0,7,1.0,-1.7499982373056047,4,7,0.9784493292686189,23,1
5.777777777777778,9,0.4230769230769231,0.5769230769230769,0.9162456945817024,9,0,6.0,6,1.0,-0.4137372427090382,4,7,0.9828586897127056,26,1
5.857142857142857,7,0.3902439024390244,0.6097560975609756,1.355261854357877,7,0,6.0,7,1.5,-1.1173381065928267,3,7,0.9649567669505685,14,1
6.666666666666667,3,0.35,0.65,0.4714045207910317,3,0,7.0,7,0.5,-0.7071067811865493,6,7,0.934068055375491,9,1
6.428571428571429,7,0.4666666666666667,0.5333333333333333,0.4948716593053935,7,0,6.0,6,1.0,0.2886751345948113,6,7,0.9967916319816366,23,1
6.375,8,0.5098039215686274,0.49019607843137253,0.9921567416492215,8,0,7.0,7,1.0,-1.5718522528320242,4,7,0.9997226475394072,27,1
6.4,5,0.34375,0.65625,0.7999999999999999,5,0,7.0,7,1.0,-0.8437500000000012,5,7,0.9283620723948676,13,1
6.2,5,0.4838709677419355,0.5161290322580645,1.6000000000000003,5,0,7.0,7,0.0,-1.4999999999999993,3,7,0.9992492479956565,15,1
7.0,4,0.42857142857142855,0.5714285714285714,0.0,4,0,7.0,7,0.0,nan,7,7,0.9852281360342515,11,1
5.6,5,0.4642857142857143,0.5357142857142857,1.4966629547095764,5,0,6.0,7,2.0,-0.7301958930821589,3,7,0.996316519558962,9,1
6.2,10,0.5645161290322581,0.43548387096774194,1.077032961426901,10,0,7.0,7,1.75,-0.883653678221833,4,7,0.987956501491916,25,1
6.444444444444445,9,0.3793103448275862,0.6206896551724138,0.6849348892187751,9,0,7.0,7,1.0,-0.8367210142534078,5,7,0.9575534837147482,28,1
5.777777777777778,9,0.4423076923076923,0.5576923076923077,1.227262335243029,9,0,6.0,7,2.0,-0.2923859339405923,4,7,0.990374836448575,20,1
6.0,7,0.40476190476190477,0.5952380952380952,1.1952286093343936,7,0,7.0,7,2.0,-0.5019960159204454,4,7,0.9736680645496201,16,1
6.285714285714286,7,0.5454545454545454,0.45454545454545453,1.1605769149479943,7,0,7.0,7,1.0,-1.11901355435757,4,7,0.9940302114769565,19,1
6.5,4,0.5384615384615384,0.46153846153846156,0.8660254037844386,4,0,7.0,7,0.5,-1.1547005383792517,5,7,0.9957274520849255,13,1
6.8,5,0.4117647058823529,0.5882352941176471,0.39999999999999997,5,0,7.0,7,0.0,-1.4999999999999993,6,7,0.9774178175281716,17,1
6.5,10,0.4307692307692308,0.5692307692307692,0.6708203932499369,10,0,7.0,7,1.0,-0.9938079899999065,5,7,0.9861260846302383,30,1
5.857142857142857,7,0.43902439024390244,0.5609756097560976,0.8329931278350429,7,0,6.0,5,1.5,0.27238010581457445,5,7,0.9892452969285004,19,1
6.142857142857143,7,0.4418604651162791,0.5581395348837209,1.124858267715973,7,0,7.0,7,1.5,-0.8849041107110056,4,7,0.9902246902198684,15,1
6.111111111111111,9,0.4,0.6,1.1967032904743342,9,0,7.0,7,1.0,-0.9925095661187245,4,7,0.9709505944546686,23,1
5.857142857142857,7,0.3902439024390244,0.6097560975609756,0.6388765649999399,7,0,6.0,6,0.5,0.13416407864998908,5,7,0.9649567669505685,12,1
6.714285714285714,7,0.44680851063829785,0.5531914893617021,0.6998542122237652,7,0,7.0,7,0.0,-2.0412414523193156,5,7,0.9918207974218424,14,1
6.5,8,0.36538461538461536,0.6346153846153846,0.8660254037844386,8,0,7.0,7,0.5,-1.1547005383792517,5,7,0.9470622432515328,18,1
6.6,10,0.5,0.5,0.4898979485566356,10,0,7.0,7,1.0,-0.4082482904638609,6,7,1.0,23,1
6.75,4,0.5925925925925926,0.4074074074074074,0.4330127018922193,4,0,7.0,7,0.25,-1.1547005383792517,6,7,0.9751190649408661,10,1
6.8,5,0.5,0.5,0.39999999999999997,5,0,7.0,7,0.0,-1.4999999999999993,6,7,1.0,20,1
6.25,4,0.52,0.48,1.299038105676658,4,0,7.0,7,0.75,-1.1547005383792515,4,7,0.9988455359952018,12,1
6.285714285714286,7,0.38636363636363635,0.6136363636363636,0.6998542122237652,7,0,6.0,6,1.0,-0.4592793267718451,5,7,0.9624127354629923,17,1
6.0,8,0.375,0.625,1.0,8,0,6.0,6,1.25,-0.75,4,7,0.954434002924965,20,1
6.375,8,0.3137254901960784,0.6862745098039216,0.6959705453537527,8,0,6.5,7,1.0,-0.6604840139049143,5,7,0.8974271930876951,17,1
6.4,5,0.5,0.5,0.48989794855663565,5,0,6.0,6,1.0,0.40824829046386074,6,7,1.0,15,1
5.571428571428571,7,0.358974358974359,0.6410256410256411,1.2936264483053455,7,0,5.0,7,2.5,0.04040177783226154,4,7,0.9418285354475157,16,1
6.2,5,0.5806451612903226,0.41935483870967744,1.16619037896906,5,0,7.0,7,1.0,-1.1500493356615307,4,7,0.9811522341999133,14,1
5.666666666666667,6,0.4411764705882353,0.5588235294117647,1.3743685418725535,6,0,6.0,6,1.5,-0.927342095727156,3,7,0.9899927915575186,14,1
5.625,8,0.5111111111111111,0.4888888888888889,1.4086784586980805,8,0,6.0,7,3.0,-0.12157482884913688,4,7,0.9996437496778561,19,1
6.2,5,0.3870967741935484,0.6129032258064516,0.7483314773547882,5,0,6.0,6,1.0,-0.3436215967445464,5,7,0.9629004147713269,16,1
6.4,5,0.375,0.625,1.2,5,0,7.0,7,0.0,-1.5000000000000013,4,7,0.954434002924965,14,1
6.0,7,0.40476190476190477,0.5952380952380952,1.3093073414159542,7,0,7.0,7,2.0,-0.7637626158259736,4,7,0.9736680645496201,19,1
5.5,4,0.2727272727272727,0.7272727272727273,2.0615528128088303,4,0,6.5,7,2.0,-1.0272097060362337,2,7,0.8453509366224364,5,1
6.0,4,0.4166666666666667,0.5833333333333334,1.224744871391589,4,0,6.5,7,1.5,-0.8164965809277263,4,7,0.9798687566511528,4,1
6.571428571428571,7,0.391304347826087,0.6086956521739131,0.7284313590846835,7,0,7.0,7,0.5,-1.3577270894181968,5,7,0.9656361333706098,23,1
5.333333333333333,9,0.4791666666666667,0.5208333333333334,1.1547005383792515,9,0,6.0,6,1.0,-0.6735753140545627,3,7,0.9987472979361685,16,1
4.0,4,0.3125,0.6875,1.5811388300841898,4,0,4.0,2,2.5,0.0,2,6,0.8960382325345574,4,1
5.4,10,0.46296296296296297,0.5370370370370371,1.3564659966250536,10,0,6.0,6,1.0,-0.7500308204401298,3,7,0.9960383613659183,16,1
5.5,2,0.2727272727272727,0.7272727272727273,1.5,2,0,5.5,4,1.5,0.0,4,7,0.8453509366224364,6,1
5.666666666666667,6,0.6176470588235294,0.38235294117647056,1.5986105077709065,6,0,6.5,7,2.5,-0.6708724626184147,3,7,0.9596868937742169,14,1
6.0,7,0.5,0.5,1.0690449676496976,7,0,6.0,7,1.5,-0.7015607600201138,4,7,1.0,20,1
6.5,2,0.3076923076923077,0.6923076923076923,0.5,2,0,6.5,6,0.5,0.0,6,7,0.8904916402194913,4,1
6.333333333333333,3,0.5263157894736842,0.47368421052631576,0.4714045207910317,3,0,6.0,6,0.5,0.7071067811865495,6,7,0.9980008838722996,10,1
4.0,4,0.375,0.625,1.8708286933869707,4,0,3.5,2,2.0,0.6872431934890912,2,7,0.954434002924965,5,1
6.875,8,0.4727272727272727,0.5272727272727272,0.33071891388307384,8,0,7.0,7,0.0,-2.267786838055363,6,7,0.9978527766088781,17,1
6.111111111111111,9,0.4727272727272727,0.5272727272727272,1.5234788000891208,9,0,7.0,7,1.0,-2.073144985544543,2,7,0.9978527766088781,20,1
5.875,8,0.425531914893617,0.574468085106383,1.165922381636102,8,0,6.0,7,2.0,-0.22921026606876987,4,7,0.9839393951635756,21,1
6.75,8,0.46296296296296297,0.5370370370370371,0.6614378277661477,8,0,7.0,7,0.0,-2.267786838055363,5,7,0.9960383613659183,20,1
6.666666666666667,3,0.45,0.55,0.4714045207910317,3,0,7.0,7,0.5,-0.7071067811865495,6,7,0.9927744539878083,9,1
5.875,8,0.3829787234042553,0.6170212765957447,1.2686114456365274,8,0,6.5,7,2.25,-0.4993610516521953,4,7,0.9601186626422924,24,1
6.0,5,0.4,0.6,2.0,5,0,7.0,7,0.0,-1.5,2,7,0.9709505944546686,9,1
6.0,10,0.4166666666666667,0.5833333333333334,1.4832396974191326,10,0,6.5,7,1.0,-1.8387268976270237,2,7,0.9798687566511528,25,1
6.125,8,0.5918367346938775,0.40816326530612246,0.9270248108869579,8,0,6.0,6,1.0,-1.1914950296623115,4,7,0.9755259511264973,23,1
5.75,4,0.34782608695652173,0.6521739130434783,0.82915619758885,4,0,5.5,5,1.25,0.49338220021815865,5,7,0.9321115676166747,8,1
6.5,8,0.46153846153846156,0.5384615384615384,0.7071067811865476,8,0,7.0,7,1.0,-1.060660171779821,5,7,0.9957274520849255,28,1
6.5,8,0.5192307692307693,0.4807692307692308,0.7071067811865476,8,0,7.0,7,1.0,-1.060660171779821,5,7,0.9989326546260581,23,1
6.2,5,0.3548387096774194,0.6451612903225806,0.7483314773547882,5,0,6.0,6,1.0,-0.3436215967445464,5,7,0.9383153522334069,7,1
6.0,9,0.5370370370370371,0.46296296296296297,1.247219128924647,9,0,7.0,7,2.0,-0.6872431934890914,4,7,0.9960383613659183,24,1
7.0,2,0.35714285714285715,0.6428571428571429,0.0,2,0,7.0,7,0.0,nan,7,7,0.9402859586706311,9,1
6.5,2,0.38461538461538464,0.6153846153846154,0.5,2,0,6.5,6,0.5,0.0,6,7,0.9612366047228759,7,1
5.777777777777778,9,0.4230769230769231,0.5769230769230769,1.0304020550550783,9,0,6.0,5,2.0,-0.15547981252588758,4,7,0.9828586897127056,24,1
6.444444444444445,9,0.3620689655172414,0.6379310344827587,0.6849348892187751,9,0,7.0,7,1.0,-0.8367210142534078,5,7,0.944387195013346,21,1
6.875,8,0.41818181818181815,0.5818181818181818,0.33071891388307384,8,0,7.0,7,0.0,-2.267786838055363,6,7,0.9805974409917271,25,1
6.0,2,0.25,0.75,0.0,2,0,6.0,6,0.0,nan,6,6,0.8112781244591328,5,1
6.333333333333333,9,0.3333333333333333,0.6666666666666666,0.9428090415820634,9,0,7.0,7,1.0,-1.5026019100214127,4,7,0.9182958340544896,22,1
6.7,10,0.417910447761194,0.582089552238806,0.45825756949558405,10,0,7.0,7,0.75,-0.8728715609439702,6,7,0.9804679314541813,32,1
6.0,8,0.2916666666666667,0.7083333333333334,1.118033988749895,8,0,6.5,7,2.0,-0.5366563145999494,4,7,0.8708644692353644,18,1
5.888888888888889,9,0.3584905660377358,0.6415094339622641,1.2862041003100249,9,0,6.0,7,2.0,-1.0456676017111701,3,7,0.941423108186979,23,1
6.0,5,0.43333333333333335,0.5666666666666667,1.0954451150103321,5,0,6.0,6,1.0,-0.9128709291752769,4,7,0.9871377743721863,13,1
6.25,4,0.36,0.64,1.299038105676658,4,0,7.0,7,0.75,-1.1547005383792515,4,7,0.9426831892554922,12,1
4.5,4,0.5,0.5,1.5,4,0,4.0,4,1.0,0.8888888888888888,3,7,1.0,7,1
6.4,10,0.46875,0.53125,0.9165151389911679,10,0,7.0,7,1.0,-1.6522211689296575,4,7,0.9971803988942642,27,1
6.4,5,0.5,0.5,0.48989794855663565,5,0,6.0,6,1.0,0.40824829046386074,6,7,1.0,12,1
6.75,8,0.48148148148148145,0.5185185185185185,0.4330127018922193,8,0,7.0,7,0.25,-1.1547005383792517,6,7,0.9990102708804813,26,1
6.4,10,0.375,0.625,0.7999999999999999,10,0,7.0,7,1.0,-0.8437500000000012,5,7,0.954434002924965,30,1
6.0,5,0.3333333333333333,0.6666666666666666,0.8944271909999159,5,0,6.0,5,2.0,0.0,5,7,0.9182958340544896,10,1
6.1,10,0.39344262295081966,0.6065573770491803,1.0440306508910548,10,0,6.5,7,1.75,-0.7275964808835895,4,7,0.9669852958320848,31,1
6.333333333333333,3,0.5789473684210527,0.42105263157894735,0.9428090415820634,3,0,7.0,7,1.0,-0.7071067811865466,5,7,0.9819407868640977,9,1
5.75,4,0.2608695652173913,0.7391304347826086,1.299038105676658,4,0,6.0,7,2.25,-0.21383343303319471,4,7,0.828055725379504,8,1
5.5,2,0.45454545454545453,0.5454545454545454,1.5,2,0,5.5,4,1.5,0.0,4,7,0.9940302114769565,5,1
7.0,2,0.2857142857142857,0.7142857142857143,0.0,2,0,7.0,7,0.0,nan,7,7,0.863120568566631,8,1
6.2,5,0.4838709677419355,0.5161290322580645,0.7483314773547882,5,0,6.0,6,1.0,-0.3436215967445464,5,7,0.9992492479956565,17,1
4.833333333333333,6,0.6551724137931034,0.3448275862068966,1.0671873729054746,6,0,5.0,5,1.5,-0.4875668663839401,3,6,0.9293636260137187,11,1
6.333333333333333,6,0.39473684210526316,0.6052631578947368,1.4907119849998596,6,0,7.0,7,0.0,-1.7888543819998317,3,7,0.9677884628267678,15,1
5.666666666666667,3,0.4117647058823529,0.5882352941176471,0.9428090415820634,3,0,5.0,5,1.0,0.7071067811865466,5,7,0.9774178175281716,7,1
6.0,10,0.4,0.6,1.7888543819998317,10,0,7.0,7,0.75,-1.4674196102342372,2,7,0.9709505944546686,27,1
6.666666666666667,6,0.45,0.55,0.7453559924999298,6,0,7.0,7,0.0,-1.7888543819998333,5,7,0.9927744539878083,17,1
5.0,6,0.43333333333333335,0.5666666666666667,1.5275252316519468,6,0,5.5,3,2.5,-0.2805658588748473,3,7,0.9871377743721863,10,1
6.4,10,0.453125,0.546875,1.0198039027185568,10,0,7.0,7,0.75,-1.425613443889109,4,7,0.9936507116910404,23,1
5.666666666666667,6,0.4117647058823529,0.5882352941176471,2.211083193570267,6,0,7.0,7,1.5,-1.4253263561857914,1,7,0.9774178175281716,19,1
5.666666666666667,6,0.47058823529411764,0.5294117647058824,1.699673171197595,6,0,6.0,6,0.75,-1.5085856549091081,2,7,0.9975025463691152,15,1
5.142857142857143,7,0.5277777777777778,0.4722222222222222,1.6413036132965795,7,0,5.0,5,2.0,-0.6171844165702022,2,7,0.997772472089982,12,1
6.25,4,0.48,0.52,0.82915619758885,4,0,6.5,7,1.25,-0.49338220021815865,5,7,0.9988455359952018,11,1
6.166666666666667,6,0.2972972972972973,0.7027027027027027,0.6871842709362768,6,0,6.0,6,0.75,-0.2282688235636089,5,7,0.8779620013943912,13,1
6.1,10,0.3114754098360656,0.6885245901639344,1.2206555615733703,10,0,6.5,7,1.0,-1.5109055822726993,3,7,0.8948692308065574,24,1
6.555555555555555,9,0.3728813559322034,0.6271186440677966,0.684934889218775,9,0,7.0,7,1.0,-1.2380055823137128,5,7,0.9528588097297788,26,1
5.555555555555555,9,0.44,0.56,1.3425606637327303,9,0,6.0,7,2.0,-0.5317084407596029,3,7,0.9895875212220556,19,1
5.571428571428571,7,0.48717948717948717,0.5128205128205128,1.6781914463529617,7,0,6.0,7,2.0,-1.1214379513908725,2,7,0.999525689293649,20,1
5.666666666666667,3,0.6470588235294118,0.35294117647058826,0.9428090415820634,3,0,5.0,5,1.0,0.7071067811865466,5,7,0.9366673818775626,7,1
7.0,5,0.37142857142857144,0.6285714285714286,0.0,5,0,7.0,7,0.0,nan,7,7,0.9517626756348311,17,1
6.111111111111111,9,0.43636363636363634,0.5636363636363636,1.0999438818457405,9,0,7.0,7,2.0,-0.7215375318230067,4,7,0.9882836109919162,26,1
6.0,6,0.3055555555555556,0.6944444444444444,1.4142135623730951,6,0,6.5,7,1.0,-1.4142135623730947,3,7,0.8879763195151349,12,1
4.8,5,0.375,0.625,1.9390719429665317,4,1,6.0,6,1.0,-1.3627927530355541,1,6,0.954434002924965,10,1
5.25,4,0.38095238095238093,0.6190476190476191,1.7853571071357126,4,0,5.5,7,3.25,-0.11531718339054196,3,7,0.9587118829771318,6,1
6.1,10,0.45901639344262296,0.5409836065573771,1.7578395831246947,9,1,7.0,7,1.0,-2.361680980752566,1,7,0.995148095654003,27,1
6.0,4,0.5416666666666666,0.4583333333333333,1.224744871391589,4,0,6.5,7,1.5,-0.8164965809277263,4,7,0.9949848281859701,14,1
